
SetupTitle, IdVd_Vg_par
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absId, absIg, absIs
TestParameter, Function.User.Unit, A, A, A
TestParameter, Function.User.Definition, abs(Id), abs(Ig), abs(Is)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 2
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, absId, absIs
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-15, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.001, 0.001
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vg, Vd, Id, Is, Ig, absId, absIs, absIg
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/03/2025 16:12:52
MetaData, TestRecord.TestTarget, R[5]_D[6]_L[500]
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, !
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 303b5324-3fbe-4cda-ac98-bb7ab5a4e51e
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, absIs
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-10, 4.6E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 6E-05, 6E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 8.3333455555842573
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 8.3333455555842573
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 8.3333455555842573
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 8.3333455555842573
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 8.3333455555842573
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:HR, Name=Vd, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=1 V, Step=10 mV, No. of Steps=101, Compliance=10 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vg, Start=500 mV, Stop=2 V, Step=250 mV, No. of Steps=7, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=Vs, Source Mode=V, Source=0 V, Compliance=10 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vg	0.5,0.75,1,1.25,1.5,1.75,2	0.5	0.25	7
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Vd, Id, Is, Ig, absId, absIs, absIg
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, IdVd_Vg_par
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 7, 7, 7, 7, 7, 7, 7, 7
DataName, Vd, Vg, Id, Ig, Is, absId, absIg, absIs
DataValue, 0, 0.5, 1.1002700000000001E-10, 1.385E-12, -4.6196000000000004E-11, 1.1002700000000001E-10, 1.385E-12, 4.6196000000000004E-11
DataValue, 0.01, 0.5, 2.32088E-08, 1.475E-12, -2.32246E-08, 2.32088E-08, 1.475E-12, 2.32246E-08
DataValue, 0.02, 0.5, 4.4473599999999997E-08, 1.565E-12, -4.4554199999999994E-08, 4.4473599999999997E-08, 1.565E-12, 4.4554199999999994E-08
DataValue, 0.030000000000000002, 0.5, 6.43318E-08, 1.8950000000000003E-12, -6.4161799999999992E-08, 6.43318E-08, 1.8950000000000003E-12, 6.4161799999999992E-08
DataValue, 0.04, 0.5, 8.23598E-08, 1.425E-12, -8.2334999999999989E-08, 8.23598E-08, 1.425E-12, 8.2334999999999989E-08
DataValue, 0.05, 0.5, 9.898659999999999E-08, 1.6050000000000001E-12, -9.8891E-08, 9.898659999999999E-08, 1.6050000000000001E-12, 9.8891E-08
DataValue, 0.060000000000000005, 0.5, 1.141952E-07, 1.905E-12, -1.1412399999999998E-07, 1.141952E-07, 1.905E-12, 1.1412399999999998E-07
DataValue, 0.07, 0.5, 1.2782E-07, 1.6450000000000002E-12, -1.2766E-07, 1.2782E-07, 1.6450000000000002E-12, 1.2766E-07
DataValue, 0.08, 0.5, 1.4046E-07, 1.4550000000000002E-12, -1.4052E-07, 1.4046E-07, 1.4550000000000002E-12, 1.4052E-07
DataValue, 0.090000000000000011, 0.5, 1.5184E-07, 1.6950000000000002E-12, -1.5143999999999999E-07, 1.5184E-07, 1.6950000000000002E-12, 1.5143999999999999E-07
DataValue, 0.1, 0.5, 1.6156E-07, 1.5050000000000002E-12, -1.614E-07, 1.6156E-07, 1.5050000000000002E-12, 1.614E-07
DataValue, 0.11, 0.5, 1.7124E-07, 1.9150000000000002E-12, -1.7111999999999999E-07, 1.7124E-07, 1.9150000000000002E-12, 1.7111999999999999E-07
DataValue, 0.12000000000000001, 0.5, 1.7906E-07, 1.4050000000000002E-12, -1.7912E-07, 1.7906E-07, 1.4050000000000002E-12, 1.7912E-07
DataValue, 0.13, 0.5, 1.8666E-07, 1.575E-12, -1.8652E-07, 1.8666E-07, 1.575E-12, 1.8652E-07
DataValue, 0.14, 0.5, 1.93E-07, 1.4050000000000002E-12, -1.926E-07, 1.93E-07, 1.4050000000000002E-12, 1.926E-07
DataValue, 0.15, 0.5, 1.9807999999999998E-07, 1.4050000000000002E-12, -1.98E-07, 1.9807999999999998E-07, 1.4050000000000002E-12, 1.98E-07
DataValue, 0.16, 0.5, 2.0332E-07, 1.3150000000000002E-12, -2.0304E-07, 2.0332E-07, 1.3150000000000002E-12, 2.0304E-07
DataValue, 0.17, 0.5, 2.0798E-07, 1.7750000000000002E-12, -2.0806E-07, 2.0798E-07, 1.7750000000000002E-12, 2.0806E-07
DataValue, 0.18000000000000002, 0.5, 2.1184E-07, 1.535E-12, -2.1147999999999999E-07, 2.1184E-07, 1.535E-12, 2.1147999999999999E-07
DataValue, 0.19, 0.5, 2.1446E-07, 1.335E-12, -2.1458E-07, 2.1446E-07, 1.335E-12, 2.1458E-07
DataValue, 0.2, 0.5, 2.1761999999999999E-07, 1.4550000000000002E-12, -2.1746E-07, 2.1761999999999999E-07, 1.4550000000000002E-12, 2.1746E-07
DataValue, 0.21000000000000002, 0.5, 2.203E-07, 1.5950000000000002E-12, -2.2044E-07, 2.203E-07, 1.5950000000000002E-12, 2.2044E-07
DataValue, 0.22, 0.5, 2.2265999999999998E-07, 1.8650000000000002E-12, -2.2314E-07, 2.2265999999999998E-07, 1.8650000000000002E-12, 2.2314E-07
DataValue, 0.23, 0.5, 2.2458E-07, 1.7750000000000002E-12, -2.2526E-07, 2.2458E-07, 1.7750000000000002E-12, 2.2526E-07
DataValue, 0.24000000000000002, 0.5, 2.2655999999999999E-07, 1.4550000000000002E-12, -2.2627999999999999E-07, 2.2655999999999999E-07, 1.4550000000000002E-12, 2.2627999999999999E-07
DataValue, 0.25, 0.5, 2.2851999999999998E-07, 1.6550000000000001E-12, -2.2786E-07, 2.2851999999999998E-07, 1.6550000000000001E-12, 2.2786E-07
DataValue, 0.26, 0.5, 2.2949999999999998E-07, 1.855E-12, -2.2958E-07, 2.2949999999999998E-07, 1.855E-12, 2.2958E-07
DataValue, 0.27, 0.5, 2.3096E-07, 1.4550000000000002E-12, -2.3033999999999998E-07, 2.3096E-07, 1.4550000000000002E-12, 2.3033999999999998E-07
DataValue, 0.28, 0.5, 2.3134E-07, 1.6350000000000002E-12, -2.3102E-07, 2.3134E-07, 1.6350000000000002E-12, 2.3102E-07
DataValue, 0.29000000000000004, 0.5, 2.3126E-07, 1.5150000000000001E-12, -2.3126E-07, 2.3126E-07, 1.5150000000000001E-12, 2.3126E-07
DataValue, 0.3, 0.5, 2.3164E-07, 1.755E-12, -2.3145999999999998E-07, 2.3164E-07, 1.755E-12, 2.3145999999999998E-07
DataValue, 0.31, 0.5, 2.3213999999999999E-07, 1.4550000000000002E-12, -2.3131999999999998E-07, 2.3213999999999999E-07, 1.4550000000000002E-12, 2.3131999999999998E-07
DataValue, 0.32, 0.5, 2.3126E-07, 1.625E-12, -2.3185999999999999E-07, 2.3126E-07, 1.625E-12, 2.3185999999999999E-07
DataValue, 0.33, 0.5, 2.3136E-07, 1.7350000000000002E-12, -2.321E-07, 2.3136E-07, 1.7350000000000002E-12, 2.321E-07
DataValue, 0.34, 0.5, 2.3226E-07, 1.4050000000000002E-12, -2.321E-07, 2.3226E-07, 1.4050000000000002E-12, 2.321E-07
DataValue, 0.35000000000000003, 0.5, 2.3268E-07, 1.8950000000000003E-12, -2.3342E-07, 2.3268E-07, 1.8950000000000003E-12, 2.3342E-07
DataValue, 0.36000000000000004, 0.5, 2.3367999999999999E-07, 1.245E-12, -2.3302E-07, 2.3367999999999999E-07, 1.245E-12, 2.3302E-07
DataValue, 0.37, 0.5, 2.3364E-07, 1.575E-12, -2.3398E-07, 2.3364E-07, 1.575E-12, 2.3398E-07
DataValue, 0.38, 0.5, 2.337E-07, 1.7750000000000002E-12, -2.3381999999999999E-07, 2.337E-07, 1.7750000000000002E-12, 2.3381999999999999E-07
DataValue, 0.39, 0.5, 2.3406E-07, 1.4050000000000002E-12, -2.335E-07, 2.3406E-07, 1.4050000000000002E-12, 2.335E-07
DataValue, 0.4, 0.5, 2.3402E-07, 1.835E-12, -2.3346E-07, 2.3402E-07, 1.835E-12, 2.3346E-07
DataValue, 0.41000000000000003, 0.5, 2.3353999999999999E-07, 1.825E-12, -2.3328E-07, 2.3353999999999999E-07, 1.825E-12, 2.3328E-07
DataValue, 0.42000000000000004, 0.5, 2.336E-07, 1.2750000000000001E-12, -2.3406E-07, 2.336E-07, 1.2750000000000001E-12, 2.3406E-07
DataValue, 0.43, 0.5, 2.3428E-07, 1.6850000000000002E-12, -2.3418E-07, 2.3428E-07, 1.6850000000000002E-12, 2.3418E-07
DataValue, 0.44, 0.5, 2.3432E-07, 1.6950000000000002E-12, -2.3456E-07, 2.3432E-07, 1.6950000000000002E-12, 2.3456E-07
DataValue, 0.45, 0.5, 2.3388E-07, 1.665E-12, -2.3416E-07, 2.3388E-07, 1.665E-12, 2.3416E-07
DataValue, 0.46, 0.5, 2.346E-07, 1.6350000000000002E-12, -2.3488E-07, 2.346E-07, 1.6350000000000002E-12, 2.3488E-07
DataValue, 0.47000000000000003, 0.5, 2.349E-07, 1.535E-12, -2.3476E-07, 2.349E-07, 1.535E-12, 2.3476E-07
DataValue, 0.48000000000000004, 0.5, 2.3538E-07, 1.615E-12, -2.3434E-07, 2.3538E-07, 1.615E-12, 2.3434E-07
DataValue, 0.49000000000000005, 0.5, 2.3493999999999999E-07, 1.565E-12, -2.347E-07, 2.3493999999999999E-07, 1.565E-12, 2.347E-07
DataValue, 0.5, 0.5, 2.3442E-07, 1.7950000000000001E-12, -2.3432E-07, 2.3442E-07, 1.7950000000000001E-12, 2.3432E-07
DataValue, 0.51, 0.5, 2.3412E-07, 1.295E-12, -2.3465999999999999E-07, 2.3412E-07, 1.295E-12, 2.3465999999999999E-07
DataValue, 0.52, 0.5, 2.3479999999999999E-07, 1.485E-12, -2.3476E-07, 2.3479999999999999E-07, 1.485E-12, 2.3476E-07
